stage,stage_label,location,location_label,role,role_label,level,level_label,level_name,percentile,salary,total_cash,equity_pct
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic2,IC 2,Mid 1 (Developing),p25,64123,71182,0.0196
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic2,IC 2,Mid 1 (Developing),p50,74123,81771,0.068
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic2,IC 2,Mid 1 (Developing),p75,87654,97067,0.1728
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic2,IC 2,Mid 1 (Developing),p90,92949,102949,0.274
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p25,67144,74184,0.0356
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p50,83389,92053,0.0828
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p75,92594,102341,0.1864
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p90,111546,123459,0.3668
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p25,72259,79923,0.0388
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p50,91419,101273,0.0856
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p75,107294,118790,0.206
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p90,125907,139045,0.4228
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p25,89685,99188,0.0448
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p50,108097,119976,0.1
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p75,128885,143140,0.2244
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p90,143734,159770,0.4988
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic6,IC 6,Staff (Expert),p25,119910,132734,0.0472
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic6,IC 6,Staff (Expert),p50,134658,149406,0.1372
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic6,IC 6,Staff (Expert),p75,150048,166720,0.4172
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic6,IC 6,Staff (Expert),p90,177621,196858,0.6248
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p25,125108,145053,0.0596
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p50,140217,162580,0.2172
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p75,164393,190382,0.8372
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p90,176481,204282,1.024
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic8,IC 8,Principal (Strategist),p25,135558,157065,0.0712
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic8,IC 8,Principal (Strategist),p50,153807,178572,0.3228
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic8,IC 8,Principal (Strategist),p75,181179,209855,1.9208
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic8,IC 8,Principal (Strategist),p90,215721,249610,2.3692
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p25,138551,169123,0.3488
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p50,159366,194492,0.8608
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p75,187987,229617,1.9836
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p90,224414,273850,2.5624
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic1,IC 1,Entry,p25,41908,46263,0.0032
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic1,IC 1,Entry,p50,54427,60414,0.0328
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic1,IC 1,Entry,p75,63135,69666,0.1536
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic1,IC 1,Entry,p90,73476,81096,0.1924
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p25,61413,68174,0.0196
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p50,70992,78316,0.068
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p75,83950,92965,0.1728
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p90,89021,98600,0.274
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p25,64307,71049,0.0356
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p50,79866,88163,0.0828
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p75,88682,98017,0.1864
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p90,106833,118243,0.3668
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p25,69206,76546,0.0388
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p50,87556,96994,0.0856
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p75,102761,113771,0.206
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p90,120587,133170,0.4228
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p25,85895,94997,0.0448
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p50,103530,114906,0.1
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p75,123439,137091,0.2244
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p90,137660,153019,0.4988
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic6,IC 6,Staff (Expert),p25,114843,127126,0.0472
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic6,IC 6,Staff (Expert),p50,128968,143093,0.1372
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic6,IC 6,Staff (Expert),p75,143708,159675,0.4172
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic6,IC 6,Staff (Expert),p90,170115,188540,0.6248
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p25,119821,138924,0.0596
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p50,134293,155710,0.2172
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p75,157447,182337,0.8372
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p90,169024,195651,1.024
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic8,IC 8,Principal (Strategist),p25,129831,150429,0.0712
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic8,IC 8,Principal (Strategist),p50,147308,171027,0.3228
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic8,IC 8,Principal (Strategist),p75,173524,200988,1.9208
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic8,IC 8,Principal (Strategist),p90,206606,239064,2.3692
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p25,132697,161977,0.3488
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p50,152632,186274,0.8608
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p75,180044,219915,1.9836
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p90,214931,262279,2.5624
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic1,IC 1,Entry,p25,69423,76636,0.0032
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic1,IC 1,Entry,p50,90160,100077,0.0328
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic1,IC 1,Entry,p75,104585,115404,0.1536
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic1,IC 1,Entry,p90,121716,134338,0.1924
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p25,101733,112933,0.0196
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p50,117599,129733,0.068
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p75,139066,153999,0.1728
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p90,147466,163333,0.274
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p25,106527,117695,0.0356
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p50,132300,146045,0.0828
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p75,146904,162368,0.1864
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p90,176972,195872,0.3668
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p25,114642,126801,0.0388
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p50,145040,160673,0.0856
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p75,170226,188465,0.206
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p90,199755,220599,0.4228
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p25,142288,157365,0.0448
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p50,171500,190346,0.1
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p75,204480,227096,0.2244
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p90,228038,253480,0.4988
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic6,IC 6,Staff (Expert),p25,190241,210588,0.0472
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic6,IC 6,Staff (Expert),p50,213640,237038,0.1372
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic6,IC 6,Staff (Expert),p75,238056,264506,0.4172
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic6,IC 6,Staff (Expert),p90,281801,312321,0.6248
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p25,198488,230131,0.0596
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p50,222460,257938,0.2172
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p75,260815,302046,0.8372
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p90,279992,324101,1.024
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic8,IC 8,Principal (Strategist),p25,215068,249189,0.0712
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic8,IC 8,Principal (Strategist),p50,244020,283311,0.3228
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic8,IC 8,Principal (Strategist),p75,287447,332942,1.9208
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic8,IC 8,Principal (Strategist),p90,342248,396015,2.3692
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p25,219816,268320,0.3488
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p50,252840,308568,0.8608
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p75,298248,364296,1.9836
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p90,356040,434472,2.5624
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic1,IC 1,Entry,p25,71505,78935,0.0032
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic1,IC 1,Entry,p50,92864,103079,0.0328
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic1,IC 1,Entry,p75,107723,118866,0.1536
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic1,IC 1,Entry,p90,125367,138368,0.1924
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic2,IC 2,Mid 1 (Developing),p25,104785,116321,0.0196
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic2,IC 2,Mid 1 (Developing),p50,121127,133625,0.068
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic2,IC 2,Mid 1 (Developing),p75,143238,158620,0.1728
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic2,IC 2,Mid 1 (Developing),p90,151890,168233,0.274
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic3,IC 3,Mid 2 (Proficient),p25,109723,121226,0.0356
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic3,IC 3,Mid 2 (Proficient),p50,136269,150426,0.0828
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic3,IC 3,Mid 2 (Proficient),p75,151311,167239,0.1864
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic3,IC 3,Mid 2 (Proficient),p90,182281,201748,0.3668
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic4,IC 4,Senior 1 (Skilled),p25,118081,130605,0.0388
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic4,IC 4,Senior 1 (Skilled),p50,149391,165493,0.0856
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic4,IC 4,Senior 1 (Skilled),p75,175333,194119,0.206
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic4,IC 4,Senior 1 (Skilled),p90,205748,227217,0.4228
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic5,IC 5,Senior 2 (Advanced),p25,146557,162086,0.0448
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic5,IC 5,Senior 2 (Advanced),p50,176645,196056,0.1
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic5,IC 5,Senior 2 (Advanced),p75,210615,233909,0.2244
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic5,IC 5,Senior 2 (Advanced),p90,234879,261085,0.4988
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic6,IC 6,Staff (Expert),p25,195948,216905,0.0472
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic6,IC 6,Staff (Expert),p50,220049,244149,0.1372
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic6,IC 6,Staff (Expert),p75,245197,272441,0.4172
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic6,IC 6,Staff (Expert),p90,290255,321690,0.6248
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic7,IC 7,Senior Staff (Advisor),p25,204442,237034,0.0596
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic7,IC 7,Senior Staff (Advisor),p50,229133,265676,0.2172
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic7,IC 7,Senior Staff (Advisor),p75,268639,311108,0.8372
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic7,IC 7,Senior Staff (Advisor),p90,288392,333824,1.024
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic8,IC 8,Principal (Strategist),p25,221520,256665,0.0712
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic8,IC 8,Principal (Strategist),p50,251340,291810,0.3228
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic8,IC 8,Principal (Strategist),p75,296070,342930,1.9208
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic8,IC 8,Principal (Strategist),p90,352515,407895,2.3692
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic9,IC 9,Distinguished (Thought Leader),p25,226410,276369,0.3488
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic9,IC 9,Distinguished (Thought Leader),p50,260425,317825,0.8608
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic9,IC 9,Distinguished (Thought Leader),p75,307195,375224,1.9836
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic9,IC 9,Distinguished (Thought Leader),p90,366721,447506,2.5624
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic1,IC 1,Entry,p25,49290,54411,0.0032
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic1,IC 1,Entry,p50,64013,71055,0.0328
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic1,IC 1,Entry,p75,74255,81937,0.1536
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic1,IC 1,Entry,p90,86418,95380,0.1924
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic2,IC 2,Mid 1 (Developing),p25,72230,80182,0.0196
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic2,IC 2,Mid 1 (Developing),p50,83495,92110,0.068
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic2,IC 2,Mid 1 (Developing),p75,98737,109339,0.1728
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic2,IC 2,Mid 1 (Developing),p90,104701,115966,0.274
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic3,IC 3,Mid 2 (Proficient),p25,75634,83563,0.0356
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic3,IC 3,Mid 2 (Proficient),p50,93933,103692,0.0828
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic3,IC 3,Mid 2 (Proficient),p75,104302,115281,0.1864
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic3,IC 3,Mid 2 (Proficient),p90,125650,139069,0.3668
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic4,IC 4,Senior 1 (Skilled),p25,81396,90029,0.0388
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic4,IC 4,Senior 1 (Skilled),p50,102978,114077,0.0856
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic4,IC 4,Senior 1 (Skilled),p75,120860,133810,0.206
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic4,IC 4,Senior 1 (Skilled),p90,141826,156625,0.4228
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic5,IC 5,Senior 2 (Advanced),p25,101024,111729,0.0448
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic5,IC 5,Senior 2 (Advanced),p50,121764,135145,0.1
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic5,IC 5,Senior 2 (Advanced),p75,145181,161238,0.2244
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic5,IC 5,Senior 2 (Advanced),p90,161907,179971,0.4988
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic6,IC 6,Staff (Expert),p25,135071,149517,0.0472
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic6,IC 6,Staff (Expert),p50,151684,168297,0.1372
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic6,IC 6,Staff (Expert),p75,169019,187799,0.4172
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic6,IC 6,Staff (Expert),p90,200078,221748,0.6248
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic7,IC 7,Senior Staff (Advisor),p25,140926,163393,0.0596
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic7,IC 7,Senior Staff (Advisor),p50,157946,183136,0.2172
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic7,IC 7,Senior Staff (Advisor),p75,185178,214453,0.8372
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic7,IC 7,Senior Staff (Advisor),p90,198794,230111,1.024
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic8,IC 8,Principal (Strategist),p25,152698,176924,0.0712
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic8,IC 8,Principal (Strategist),p50,173254,201151,0.3228
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic8,IC 8,Principal (Strategist),p75,204087,236389,1.9208
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic8,IC 8,Principal (Strategist),p90,242996,281171,2.3692
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic9,IC 9,Distinguished (Thought Leader),p25,156069,190507,0.3488
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic9,IC 9,Distinguished (Thought Leader),p50,179516,219083,0.8608
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic9,IC 9,Distinguished (Thought Leader),p75,211756,258650,1.9836
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic9,IC 9,Distinguished (Thought Leader),p90,252788,308475,2.5624
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic1,IC 1,Entry,p25,49290,54411,0.0032
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic1,IC 1,Entry,p50,64013,71055,0.0328
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic1,IC 1,Entry,p75,74255,81937,0.1536
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic1,IC 1,Entry,p90,86418,95380,0.1924
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic2,IC 2,Mid 1 (Developing),p25,72230,80182,0.0196
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic2,IC 2,Mid 1 (Developing),p50,83495,92110,0.068
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic2,IC 2,Mid 1 (Developing),p75,98737,109339,0.1728
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic2,IC 2,Mid 1 (Developing),p90,104701,115966,0.274
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p25,75634,83563,0.0356
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p50,93933,103692,0.0828
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p75,104302,115281,0.1864
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p90,125650,139069,0.3668
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p25,81396,90029,0.0388
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p50,102978,114077,0.0856
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p75,120860,133810,0.206
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p90,141826,156625,0.4228
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p25,101024,111729,0.0448
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p50,121764,135145,0.1
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p75,145181,161238,0.2244
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p90,161907,179971,0.4988
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic6,IC 6,Staff (Expert),p25,135071,149517,0.0472
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic6,IC 6,Staff (Expert),p50,151684,168297,0.1372
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic6,IC 6,Staff (Expert),p75,169019,187799,0.4172
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic6,IC 6,Staff (Expert),p90,200078,221748,0.6248
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p25,140926,163393,0.0596
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p50,157946,183136,0.2172
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p75,185178,214453,0.8372
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p90,198794,230111,1.024
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic8,IC 8,Principal (Strategist),p25,152698,176924,0.0712
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic8,IC 8,Principal (Strategist),p50,173254,201151,0.3228
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic8,IC 8,Principal (Strategist),p75,204087,236389,1.9208
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic8,IC 8,Principal (Strategist),p90,242996,281171,2.3692
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p25,156069,190507,0.3488
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p50,179516,219083,0.8608
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p75,211756,258650,1.9836
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p90,252788,308475,2.5624
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic1,IC 1,Entry,p25,47207,52112,0.0032
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic1,IC 1,Entry,p50,61308,68052,0.0328
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic1,IC 1,Entry,p75,71118,78475,0.1536
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic1,IC 1,Entry,p90,82766,91350,0.1924
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p25,69178,76794,0.0196
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p50,79967,88218,0.068
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p75,94565,104719,0.1728
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p90,100277,111066,0.274
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p25,72438,80032,0.0356
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p50,89964,99310,0.0828
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p75,99895,110410,0.1864
